,Symbol,Company Name,Market Cap,% Change,Volume,Revenue
716,VTGN,"VistaGen Therapeutics, Inc.",112.56M,-1.92%,174738,1.04M
717,CMRX,"Chimerix, Inc.",110.62M,-4.84%,176306,324.00K
718,CTXR,"Citius Pharmaceuticals, Inc.",110.46M,-3.57%,869743,-
719,DMAC,DiaMedica Therapeutics Inc.,110.45M,-0.69%,28038,-
720,ACRV,"Acrivon Therapeutics, Inc.",109.86M,0.81%,29492,-
721,CYT,"Cyteir Therapeutics, Inc.",109.43M,-0.99%,89141,-
722,PETS,"PetMed Express, Inc.",108.70M,-5.06%,384508,270.52M
723,SY,So-Young International Inc.,108.42M,0.48%,54817,197.06M
724,FORA,Forian Inc.,105.63M,8.25%,277538,23.02M
725,RNAC,"Cartesian Therapeutics, Inc.",105.56M,-7.97%,727050,26.00M
726,PLX,"Protalix BioTherapeutics, Inc.",105.05M,-0.69%,371056,63.63M
727,BWAY,BrainsWay Ltd.,104.28M,-,122141,31.79M
728,BRNS,Barinthus Biotherapeutics plc,102.68M,-3.01%,7073,7.26M
729,ANIX,"Anixa Biosciences, Inc.",102.43M,-4.64%,132253,210.00K
730,MYO,"Myomo, Inc.",101.87M,4.11%,488456,19.24M
731,OTLK,"Outlook Therapeutics, Inc.",101.73M,-10.57%,4323724,-
732,SHLT,SHL Telemedicine Ltd.,101.14M,0.97%,211,57.10M
733,CRVS,"Corvus Pharmaceuticals, Inc.",100.52M,0.50%,228797,-
734,CARM,"Carisma Therapeutics, Inc.",97.66M,1.24%,198555,10.63M
735,VERU,Veru Inc.,96.32M,-4.10%,793135,16.30M
736,KRMD,"KORU Medical Systems, Inc.",95.91M,-,52648,28.68M
737,IFRX,InflaRx N.V.,95.39M,-3.09%,120543,60.80K
738,ANVS,"Annovis Bio, Inc.",95.32M,3.66%,68994,-
739,ACRS,"Aclaris Therapeutics, Inc.",94.68M,-5.43%,957673,31.25M
740,LIFE,"aTyr Pharma, Inc.",94.57M,1.25%,420283,10.74M
741,RVPH,"Reviva Pharmaceuticals Holdings, Inc.",93.75M,-6.33%,368222,-
742,ATHA,"Athira Pharma, Inc.",93.71M,-13.40%,918566,-
743,VAXX,"Vaxxinity, Inc.",93.34M,5.00%,434113,-
744,ELUT,Elutia Inc.,92.79M,-12.15%,21929,24.75M
745,SPRO,"Spero Therapeutics, Inc.",91.16M,-4.60%,279517,77.70M
746,CRDL,Cardiol Therapeutics Inc.,90.51M,5.04%,249120,-
747,EQ,"Equillium, Inc.",88.85M,-,138223,42.63M
748,PRPH,"ProPhase Labs, Inc.",88.60M,-2.24%,12631,62.71M
749,ASRT,"Assertio Holdings, Inc.",88.49M,8.06%,4868470,152.07M
750,BTAI,"BioXcel Therapeutics, Inc.",88.11M,-4.48%,1532453,1.24M
751,ANTX,"AN2 Therapeutics, Inc.",87.74M,-1.69%,569595,-
752,HYPR,"Hyperfine, Inc.",87.35M,-10.66%,114408,9.77M
753,PSNL,"Personalis, Inc.",86.87M,0.58%,380166,73.48M
754,MURA,Mural Oncology plc,86.62M,-1.89%,186469,-
755,NVNO,enVVeno Medical Corporation,86.29M,-4.32%,113618,-
756,BLRX,BioLineRx Ltd.,86.18M,0.88%,255873,-
757,MDXH,MDxHealth SA,86.17M,-9.09%,159284,70.19M
758,DCTH,"Delcath Systems, Inc.",85.76M,-0.90%,135269,2.17M
759,CUE,"Cue Biopharma, Inc.",85.73M,-6.84%,244644,3.82M
760,PMVP,"PMV Pharmaceuticals, Inc.",85.40M,1.23%,1998550,-
761,TRIB,Trinity Biotech plc,84.82M,4.59%,17601,61.44M
762,BNR,Burning Rock Biotech Limited,84.34M,-4.54%,298242,76.83M
763,ALVR,"AlloVir, Inc.",83.62M,2.14%,449172,-
764,VNRX,VolitionRx Limited,83.41M,-7.55%,103775,651.04K
765,INCR,InterCure Ltd.,83.40M,-2.73%,80891,112.41M
766,MIST,Milestone Pharmaceuticals Inc.,81.85M,-3.57%,336261,4.50M
767,AFMD,Affimed N.V.,80.48M,-5.58%,196230,20.23M
768,RZLT,"Rezolute, Inc.",79.25M,-2.50%,139887,-
769,LTRN,Lantern Pharma Inc.,78.97M,21.84%,656681,-
770,ONCY,Oncolytics Biotech Inc.,78.89M,-,148099,-
771,IMMX,"Immix Biopharma, Inc.",78.65M,0.65%,129132,-
772,ASXC,"Asensus Surgical, Inc.",78.54M,-3.20%,713488,5.61M
773,HOOK,HOOKIPA Pharma Inc.,78.11M,-6.89%,603931,20.55M
774,NUTX,"Nutex Health, Inc.",77.50M,-2.40%,1410890,231.70M
775,CSBR,"Champions Oncology, Inc.",77.48M,0.89%,2981,49.98M
776,ELYM,"Eliem Therapeutics, Inc.",77.33M,-7.64%,5430,-
777,PASG,"Passage Bio, Inc.",77.00M,-4.29%,168600,-
778,DTIL,"Precision BioSciences, Inc.",76.67M,2.83%,186759,52.29M
779,TIL,"Instil Bio, Inc.",76.10M,2.99%,30441,-
780,EGRX,"Eagle Pharmaceuticals, Inc.",75.68M,-2.39%,153317,257.55M
781,GANX,"Gain Therapeutics, Inc.",75.65M,-2.36%,104016,55.18K
782,MGRM,"Monogram Orthopaedics, Inc.",72.85M,0.43%,29949,-
783,GNTA,Genenta Science S.p.A.,72.36M,9.52%,205,-
784,KRON,"Kronos Bio, Inc.",72.31M,-9.27%,328219,4.00M
785,ANEB,"Anebulo Pharmaceuticals, Inc.",71.83M,-6.01%,14085,-
786,MLEC,Moolec Science SA,71.06M,1.84%,3836,-
787,IXHL,Incannex Healthcare Limited,70.62M,-6.74%,129859,-
788,IKNA,"Ikena Oncology, Inc.",70.46M,-4.79%,389333,13.95M
789,ASMB,"Assembly Biosciences, Inc.",70.18M,-4.63%,16755,-
790,ATRA,"Atara Biotherapeutics, Inc.",70.13M,-3.51%,973799,4.54M
791,EYEN,"Eyenovia, Inc.",69.71M,4.43%,729522,1.20K
792,RLYB,Rallybio Corporation,69.54M,-8.70%,140305,-
793,KZR,"Kezar Life Sciences, Inc.",69.44M,-2.50%,713820,7.00M
794,ENLV,Enlivex Therapeutics Ltd.,68.81M,12.70%,206956,-
795,INTS,"Intensity Therapeutics, Inc.",67.86M,-10.91%,38810,-
796,MNOV,"MediciNova, Inc.",67.68M,1.45%,33629,1.00M
797,ENZ,"Enzo Biochem, Inc.",67.15M,-3.05%,105566,20.59M
798,APLM,"Apollomics, Inc.",67.11M,-5.20%,93871,-
799,LVTX,LAVA Therapeutics N.V.,66.77M,-2.76%,132523,9.63M
800,TPST,"Tempest Therapeutics, Inc.",65.06M,-,476291,-
801,LPTX,"Leap Therapeutics, Inc.",64.68M,0.81%,88774,-
802,PRE,Prenetics Global Limited,64.21M,-4.93%,82725,68.79M
803,NEUE,NeueHealth Inc,63.90M,-6.63%,14338,1.88B
804,CGTX,"Cognition Therapeutics, Inc.",63.88M,-6.60%,1117535,-
805,CNTB,Connect Biopharma Holdings Limited,63.88M,11.30%,50618,-
806,ALGS,"Aligos Therapeutics, Inc.",63.76M,-1.14%,260748,16.39M
807,TSBX,Turnstone Biologics Corp.,63.51M,-12.91%,76066,81.89M
808,HCWB,HCW Biologics Inc.,63.06M,-5.31%,22938,576.02K
809,XAIR,"Beyond Air, Inc.",62.71M,-6.32%,202914,689.00K
810,CRIS,"Curis, Inc.",62.62M,-3.19%,21338,10.02M
811,DERM,Journey Medical Corporation,62.37M,3.26%,98017,79.89M
812,CDTX,"Cidara Therapeutics, Inc.",61.73M,3.46%,392204,56.54M
813,NRXP,"NRx Pharmaceuticals, Inc.",61.33M,-34.32%,6015964,-
814,GEG,"Great Elm Group, Inc.",61.20M,-,6341,11.05M
815,PDEX,"Pro-Dex, Inc.",61.10M,-0.12%,6555,48.24M
816,SSIC,Silver Spike Investment Corp.,60.95M,0.39%,12121,7.76M
817,THTX,Theratechnologies Inc.,60.77M,-3.23%,20303,59.25M
818,BNGO,"Bionano Genomics, Inc.",60.71M,-4.50%,1713752,36.12M
819,RBOT,Vicarious Surgical Inc.,60.65M,-3.36%,825677,-
820,LUCD,Lucid Diagnostics Inc.,60.48M,-,34154,1.50M
821,ICU,SeaStar Medical Holding Corporation,60.39M,11.00%,7818930,-
822,APYX,Apyx Medical Corporation,60.28M,-1.15%,91285,50.30M
823,NSPR,"InspireMD, Inc.",59.92M,-3.70%,64729,6.21M
824,BEAT,"HeartBeam, Inc.",59.77M,2.20%,418560,-
825,SLS,"SELLAS Life Sciences Group, Inc.",58.93M,1.85%,923997,-
826,RGC,Regencell Bioscience Holdings Limited,58.56M,-19.35%,119,-
827,CLGN,CollPlant Biotechnologies Ltd.,58.16M,1.62%,3144,10.72M
828,AVRO,"AVROBIO, Inc.",58.06M,-1.54%,112386,-
829,SCYX,"SCYNEXIS, Inc.",58.02M,-0.62%,419534,135.87M
830,MTNB,"Matinas BioPharma Holdings, Inc.",57.77M,-4.06%,401909,4.28M
831,SRTS,"Sensus Healthcare, Inc.",57.64M,4.41%,452445,24.94M
832,CLNN,Clene Inc.,57.26M,-0.22%,303415,718.00K
833,MLSS,Milestone Scientific Inc.,57.14M,-3.27%,51012,9.81M
834,ICCM,IceCure Medical Ltd,56.70M,1.61%,153373,2.91M
835,CTCX,Carmell Therapeutics Corporation,54.47M,-13.24%,12072,25.65M
836,CTSO,Cytosorbents Corporation,54.26M,-3.85%,27859,37.07M
837,INAB,"IN8bio, Inc.",54.11M,-,99891,-
838,CASI,"CASI Pharmaceuticals, Inc.",54.09M,-11.26%,57350,42.26M
839,RPHM,"Reneo Pharmaceuticals, Inc.",53.63M,-0.62%,230151,-
840,MODD,"Modular Medical, Inc.",53.61M,-,71214,-
841,AONC,"American Oncology Network, Inc.",53.48M,-1.93%,423,-
842,CKPT,"Checkpoint Therapeutics, Inc.",53.32M,-6.98%,271527,171.00K
843,FIXX,"Homology Medicines, Inc.",52.89M,-1.36%,162581,1.96M
844,ELTX,"Elicio Therapeutics, Inc.",52.74M,-0.18%,48231,-
845,AADI,"Aadi Bioscience, Inc.",52.73M,-9.77%,546521,23.26M
846,AMIX,"Autonomix Medical, Inc.",52.48M,3.33%,48143,-
847,CRVO,CervoMed Inc.,52.43M,-0.62%,5619,1.53M
848,CARA,"Cara Therapeutics, Inc.",51.92M,-7.36%,679977,20.97M
849,ENTX,Entera Bio Ltd.,51.80M,0.68%,92778,-
850,UNCY,"Unicycive Therapeutics, Inc.",51.78M,-4.03%,272124,-
851,LEXX,Lexaria Bioscience Corp.,51.74M,-33.12%,3622640,276.01K
852,OCUP,"Ocuphire Pharma, Inc.",51.12M,2.39%,183917,19.05M
853,SABS,"SAB Biotherapeutics, Inc.",50.65M,6.55%,20215,4.09M
854,ACHL,Achilles Therapeutics plc,50.16M,-,207298,-
855,QNCX,"Quince Therapeutics, Inc.",50.16M,2.56%,64773,-
856,CCEL,"Cryo-Cell International, Inc.",50.14M,-2.65%,4612,31.34M
857,TLSA,Tiziana Life Sciences Ltd,50.05M,-3.41%,39645,-
858,BIMI,BIMI International Medical Inc.,49.71M,-3.94%,13880,5.85M
859,NKGN,"NKGen Biotech, Inc.",49.41M,-32.42%,2469527,77.00K
860,DARE,"Daré Bioscience, Inc.",49.31M,-7.86%,189825,1.00M
861,DRIO,DarioHealth Corp.,49.18M,-9.60%,193504,23.55M
862,OKYO,OKYO Pharma Limited,48.61M,0.84%,45344,-
863,CADL,"Candel Therapeutics, Inc.",48.59M,-4.17%,13733,-
864,BOLT,"Bolt Biotherapeutics, Inc.",48.22M,-0.79%,177800,7.20M
865,BCTX,BriaCell Therapeutics Corp.,47.87M,-1.00%,49953,-
866,LNSR,"LENSAR, Inc.",47.58M,0.98%,21787,42.16M
867,CYTH,"Cyclo Therapeutics, Inc.",47.32M,-,32581,951.81K
868,LFWD,ReWalk Robotics Ltd,46.90M,-8.71%,261409,13.85M
869,CLRB,"Cellectar Biosciences, Inc.",46.33M,-3.71%,652801,-
870,ICAD,"iCAD, Inc.",46.25M,-1.42%,291250,22.21M
871,IPA,ImmunoPrecise Antibodies Ltd.,45.79M,-6.29%,393274,16.52M
872,GMDA,Gamida Cell Ltd.,45.10M,-8.24%,1762525,673.00K
873,DHAI,"DIH Holdings US, Inc.",44.19M,-6.84%,498411,13.17M
874,FEMY,Femasys Inc.,44.17M,2.69%,419896,1.09M
875,MDAI,"Spectral AI, Inc.",44.16M,7.56%,12676349,38.14M
876,OWLT,"Owlet, Inc.",44.13M,-3.33%,26182,54.01M
877,EVGN,Evogene Ltd.,44.04M,-8.16%,176896,5.64M
878,RMTI,"Rockwell Medical, Inc.",43.87M,-6.49%,320980,80.83M
879,NXTC,"NextCure, Inc.",43.53M,-2.24%,191093,-
880,RNLX,Renalytix Plc,43.47M,-20.25%,1414385,2.41M
881,ESLA,"Estrella Immunopharma, Inc.",42.95M,13.27%,372550,-
882,HLTH,Cue Health Inc.,42.83M,-4.69%,263347,198.92M
883,ELDN,"Eledon Pharmaceuticals, Inc.",42.67M,-5.78%,79660,-
884,DYAI,"Dyadic International, Inc.",42.06M,1.37%,40677,2.96M
885,IRIX,IRIDEX Corporation,41.76M,0.39%,17161,54.61M
886,RPID,"Rapid Micro Biosystems, Inc.",41.65M,-2.81%,23813,22.52M
887,ICCC,ImmuCell Corporation,40.50M,-2.30%,2767,16.29M
888,CUTR,"Cutera, Inc.",40.32M,-,485178,230.18M
889,VTVT,vTv Therapeutics Inc.,40.19M,3.50%,24306,9.00K
890,PLUR,Pluri Inc.,40.18M,4.54%,53593,357.00K
891,TARA,"Protara Therapeutics, Inc.",39.78M,-,50181,-
892,ECOR,"electroCore, Inc.",39.68M,-6.05%,21238,13.40M
893,DXR,Daxor Corporation,39.53M,3.16%,6966,-2.00M
894,ACXP,"Acurx Pharmaceuticals, Inc.",39.10M,0.70%,22206,-
895,OMIC,"Singular Genomics Systems, Inc.",39.04M,-0.34%,87199,2.60M
896,MEDS,"TRxADE HEALTH, Inc.",38.85M,3.61%,189434,9.09M
897,AWH,Aspira Women's Health Inc.,38.56M,-1.88%,53294,9.18M
898,BGXX,Bright Green Corporation,38.45M,45.72%,66890898,-
899,BIVI,BioVie Inc.,38.16M,-4.64%,1452839,-
900,EFTR,"eFFECTOR Therapeutics, Inc.",37.99M,0.27%,158470,675.00K
901,RVP,"Retractable Technologies, Inc.",37.13M,0.83%,17993,41.99M
902,MRKR,"Marker Therapeutics, Inc.",36.80M,1.93%,8040,9.06M
903,FBIO,"Fortress Biotech, Inc.",36.75M,-3.75%,145882,80.97M
904,CERO,"CERo Therapeutics Holdings, Inc.",36.47M,-8.28%,634674,-
905,PMN,"ProMIS Neurosciences, Inc.",35.13M,10.22%,6562,-
906,VIRX,"Viracta Therapeutics, Inc.",34.96M,10.66%,241075,-
907,CODX,"Co-Diagnostics, Inc.",34.86M,3.07%,49431,4.66M
908,SNCE,"Science 37 Holdings, Inc.",34.66M,0.35%,48807,60.26M
909,BIOR,"Biora Therapeutics, Inc.",34.56M,-11.02%,364497,18.00K
910,CLDI,"Calidi Biotherapeutics, Inc.",34.43M,9.79%,50923,45.00K
911,POCI,"Precision Optics Corporation, Inc.",33.98M,0.54%,6743,19.22M
912,MOVE,Movano Inc.,33.07M,-3.50%,6985,-
913,APM,Aptorum Group Limited,32.80M,-17.85%,181916,1.20M
914,INKT,"MiNK Therapeutics, Inc.",32.78M,-1.94%,25544,-
915,XGN,Exagen Inc.,31.53M,-2.16%,31994,51.62M
916,ACST,Acasti Pharma Inc.,31.49M,2.39%,48459,-
917,HUGE,FSD Pharma Inc.,31.22M,-2.83%,191065,-
918,AGE,"AgeX Therapeutics, Inc.",30.61M,29.31%,358053,94.00K
919,EUDA,EUDA Health Holdings Limited,30.54M,-,141335,-
920,SLGL,Sol-Gel Technologies Ltd.,30.48M,-3.21%,8876,1.67M
921,NMTC,NeuroOne Medical Technologies Corporation,30.34M,-2.56%,52267,2.82M
922,DRRX,DURECT Corporation,30.13M,13.86%,313272,9.19M
923,BFRG,"Bullfrog AI Holdings, Inc.",29.56M,-4.65%,260946,75.00K
924,ORGS,Orgenesis Inc.,29.33M,4.67%,30207,27.75M
925,CDIO,"Cardio Diagnostics Holdings, Inc.",29.33M,-1.43%,124914,12.71K
926,QTI,"QT Imaging Holdings, Inc.",29.15M,-,940128,708.24K
927,ONCT,"Oncternal Therapeutics, Inc.",28.99M,-8.12%,5469,785.00K
928,PHXM,PHAXIAM Therapeutics S.A.,28.90M,-5.20%,902,6.56M
929,CPIX,Cumberland Pharmaceuticals Inc.,28.60M,-10.12%,10187,39.32M
930,RNXT,"RenovoRx, Inc.",28.44M,-4.14%,6238,-
931,TCRT,"Alaunos Therapeutics, Inc.",28.39M,-6.78%,49782,15.00K
932,STRM,"Streamline Health Solutions, Inc.",28.36M,-4.17%,34586,23.98M
933,PTN,"Palatin Technologies, Inc.",28.23M,-2.34%,186449,7.10M
934,VYNE,VYNE Therapeutics Inc.,28.20M,-1.87%,80231,424.00K
935,ATIP,"ATI Physical Therapy, Inc.",28.04M,-2.50%,1536,699.02M
936,RGLS,Regulus Therapeutics Inc.,27.91M,71.01%,166811255,-
937,ONMD,OneMedNet Corporation,27.59M,-1.72%,218188,1.57M
938,EKSO,"Ekso Bionics Holdings, Inc.",27.48M,3.57%,50542,18.28M
939,ASLN,ASLAN Pharmaceuticals Limited,27.18M,-57.98%,12826879,12.00M
940,SRZN,"Surrozen, Inc.",27.15M,4.29%,1901,12.50M
941,ALRN,"Aileron Therapeutics, Inc.",27.11M,-6.31%,29535,-
942,LSTA,"Lisata Therapeutics, Inc.",26.91M,-0.64%,10915,-
943,UBX,"Unity Biotechnology, Inc.",26.69M,-2.52%,96541,-
944,MEIP,"MEI Pharma, Inc.",26.65M,3.75%,43938,72.65M
945,IINN,Inspira Technologies Oxy B.H.N. Ltd.,26.59M,-1.58%,506531,-
946,COCH,"Envoy Medical, Inc.",26.39M,1.33%,172297,380.00K
947,PYPD,PolyPid Ltd.,26.30M,0.21%,603,-
948,AKLI,"Akili, Inc.",26.02M,-8.94%,186839,1.68M
949,NRBO,"NeuroBo Pharmaceuticals, Inc.",25.89M,-4.88%,52195,-
950,NEPH,"Nephros, Inc.",25.73M,-2.06%,27134,13.54M
951,CMAX,"CareMax, Inc.",25.61M,-4.39%,209702,763.53M
952,APRE,"Aprea Therapeutics, Inc.",25.30M,-9.01%,51733,569.16K
953,LUMO,"Lumos Pharma, Inc.",24.73M,-0.98%,34898,2.05M
954,SNSE,"Sensei Biotherapeutics, Inc.",24.69M,-0.70%,122165,-
955,APTO,Aptose Biosciences Inc.,24.52M,-5.06%,53843,-
956,OCX,OncoCyte Corporation,24.45M,2.03%,36629,-2.36M
957,FBRX,"Forte Biosciences, Inc.",24.42M,-5.22%,18888,-
958,AXDX,"Accelerate Diagnostics, Inc.",24.28M,-7.89%,69798,12.00M
959,GDTC,CytoMed Therapeutics Limited,23.87M,-2.36%,5500,573.59K
960,ABIO,"ARCA biopharma, Inc.",23.85M,2.47%,29829,-
961,TXMD,"TherapeuticsMD, Inc.",23.58M,6.00%,14254,1.95M
962,DMTK,"DermTech, Inc.",23.17M,2.37%,409049,15.30M
963,TTOO,"T2 Biosystems, Inc.",22.99M,3.58%,80996,11.00M
964,NRSN,NeuroSense Therapeutics Ltd.,22.82M,-5.99%,195501,-
965,BIAF,"bioAffinity Technologies, Inc.",22.60M,-0.99%,261542,321.49K
966,MAIA,"MAIA Biotechnology, Inc.",22.05M,0.93%,150919,-
967,MBRX,"Moleculin Biotech, Inc.",21.88M,-11.22%,192520,-
968,ITRM,Iterum Therapeutics plc,21.77M,3.09%,134753,-
969,MYNZ,Mainz Biomed B.V.,21.58M,0.47%,135533,-
970,GLTO,"Galecto, Inc.",21.58M,-2.65%,320806,-
971,AIH,Aesthetic Medical International Holdings Group Limited,21.40M,-4.55%,39948,89.89M
972,TFFP,"TFF Pharmaceuticals, Inc.",21.34M,-8.01%,13574,932.32K
973,TNXP,Tonix Pharmaceuticals Holding Corp.,21.22M,-8.86%,1575213,3.99M
974,KALA,"Kala Pharmaceuticals, Inc.",21.06M,0.13%,9038,-
975,XLO,"Xilio Therapeutics, Inc.",20.83M,-11.40%,398108,-
976,CCLD,"CareCloud, Inc.",20.64M,-2.31%,42329,121.18M
977,NERV,"Minerva Neurosciences, Inc.",20.28M,-1.42%,170346,-
978,MRAI,"Marpai, Inc.",20.25M,15.31%,895469,36.08M
979,PPBT,Purple Biotech Ltd.,20.20M,-5.93%,286321,-
980,ONTX,"Onconova Therapeutics, Inc.",19.98M,-2.75%,96794,226.00K
981,SSKN,"STRATA Skin Sciences, Inc.",19.98M,-3.70%,5279,35.27M
982,NTRB,Nutriband Inc.,19.88M,-,2752,2.09M
983,PAVM,PAVmed Inc.,19.48M,10.62%,36276,1.52M
984,CNTG,Centogene N.V.,19.42M,2.94%,10895,55.72M
985,GYRE,"Gyre Therapeutics, Inc.",19.42M,8.08%,14878,-
986,LABP,"Landos Biopharma, Inc.",19.34M,0.80%,5057,-
987,QLI,Qilian International Holding Group Limited,19.31M,0.04%,442518,46.47M
988,CHRO,Chromocell Therapeutics Corp,19.27M,4.02%,23655,-
989,LPCN,Lipocine Inc.,19.19M,12.82%,63481,-2.85M
990,CNTX,Context Therapeutics Inc.,19.00M,-1.68%,6769,-
991,CCM,Concord Medical Services Holdings Limited,18.67M,-2.31%,4233,84.58M
992,MHUA,"Meihua International Medical Technologies Co., Ltd.",18.41M,5.39%,216706,96.70M
993,MBOT,Microbot Medical Inc.,18.29M,-3.08%,57234,-
994,IMRN,Immuron Limited,18.13M,-5.08%,191982,2.43M
995,INDP,"Indaptus Therapeutics, Inc.",18.06M,2.48%,27641,-
996,AYTU,"Aytu BioPharma, Inc.",18.04M,-,22286,98.50M
997,BMRA,"Biomerica, Inc.",17.83M,-2.86%,26349,5.50M
998,NRXS,"NeurAxis, Inc.",17.72M,-1.74%,1414,2.54M
999,PETV,"PetVivo Holdings, Inc.",17.61M,-1.92%,51983,1.05M
1000,AIM,AIM ImmunoTech Inc.,17.58M,-1.39%,143443,193.00K
1001,PIRS,"Pieris Pharmaceuticals, Inc.",17.48M,4.12%,614143,47.36M
1002,NCNA,NuCana plc,17.42M,13.94%,3785069,-
1003,SNTI,"Senti Biosciences, Inc.",17.37M,-2.31%,60502,2.62M
1004,PMD,Psychemedics Corporation,17.29M,-,12910,22.80M
1005,MTEM,"Molecular Templates, Inc.",17.14M,-8.12%,24525,52.90M
1006,SYBX,"Synlogic, Inc.",17.00M,1.62%,22877,708.00K
1007,PMCB,"PharmaCyte Biotech, Inc.",16.97M,-1.99%,10839,-
1008,AMS,American Shared Hospital Services,16.95M,-2.97%,5238,20.66M
1009,ETAO,"ETAO International Co., Ltd.",16.84M,0.39%,281051,58.06M
1010,PHGE,BiomX Inc.,16.81M,-4.37%,852064,-
1011,COEP,"Coeptis Therapeutics, Inc.",16.60M,-2.50%,75284,-
1012,SEEL,"Seelos Therapeutics, Inc.",16.28M,-5.04%,172182,2.20M
1013,TBIO,"Telesis Bio, Inc.",16.22M,2.07%,147901,30.00M
1014,BCLI,Brainstorm Cell Therapeutics Inc.,16.11M,-6.35%,231745,-
1015,MIRA,"MIRA Pharmaceuticals, Inc.",16.11M,3.33%,1059475,-
1016,RDHL,RedHill Biopharma Ltd.,16.11M,-1.00%,563914,35.75M
1017,NXGL,"NEXGEL, Inc.",15.79M,4.00%,44240,3.53M
1018,ACOR,"Acorda Therapeutics, Inc.",15.49M,4.98%,1971,111.12M
1019,KPRX,"Kiora Pharmaceuticals, Inc.",15.06M,-2.96%,134502,-
1020,IKT,"Inhibikase Therapeutics, Inc.",14.98M,-6.58%,47428,324.07K
1021,COCP,"Cocrystal Pharma, Inc.",14.96M,2.82%,7981,-
1022,ATHE,Alterity Therapeutics Limited,14.93M,-1.76%,25031,-
1023,TLIS,Talis Biomedical Corporation,14.88M,0.61%,2953,2.20M
1024,EVAX,Evaxion Biotech A/S,14.75M,-3.21%,30596,-
1025,TLPH,Talphera Inc.,14.58M,-0.91%,90790,651.00K
1026,VBIV,VBI Vaccines Inc.,14.57M,5.00%,78447,8.12M
1027,EDSA,"Edesa Biotech, Inc.",14.46M,1.75%,13535,-
1028,STRR,"Star Equity Holdings, Inc.",13.93M,-0.01%,10685,77.17M
1029,CANF,Can-Fite BioPharma Ltd.,13.60M,-4.89%,8387,793.00K
1030,ERNA,Eterna Therapeutics Inc.,13.47M,-0.40%,11539,51.00K
1031,ICCT,iCoreConnect Inc.,13.43M,2.10%,148535,7.75M
1032,ELAB,"Elevai Labs, Inc.",13.34M,0.52%,99891,1.03M
1033,COSM,Cosmos Health Inc.,13.23M,-1.29%,34226,49.59M
1034,NNVC,"NanoViricides, Inc.",13.19M,0.89%,16258,-
1035,BTCY,"Biotricity, Inc.",13.18M,-3.48%,83136,11.63M
1036,MNPR,Monopar Therapeutics Inc.,13.10M,-9.39%,145567,-
1037,TCON,"TRACON Pharmaceuticals, Inc.",12.96M,34.48%,18207226,12.05M
1038,XRTX,XORTX Therapeutics Inc.,12.90M,8.30%,60669,-
1039,LGVN,Longeveron Inc.,12.89M,-8.97%,229600,709.00K
1040,BNTC,Benitec Biopharma Inc.,12.86M,0.50%,2080,61.00K
1041,GRTX,"Galera Therapeutics, Inc.",12.50M,-1.54%,259477,-
1042,NDRA,ENDRA Life Sciences Inc.,12.47M,-3.54%,160681,-
1043,AKTX,"Akari Therapeutics, Plc",12.27M,1.39%,16732,-
1044,DOMH,Dominari Holdings Inc.,12.17M,-,7002,1.03M
1045,ADXN,Addex Therapeutics Ltd,12.05M,-3.90%,11049,2.24M
1046,POAI,Predictive Oncology Inc.,11.78M,-1.72%,20080,1.81M
1047,NLSP,NLS Pharmaceutics AG,11.78M,-9.45%,152168,-
1048,NTBL,Notable Labs Inc.,11.70M,-3.03%,66834,-
1049,MBIO,"Mustang Bio, Inc.",11.52M,-7.02%,123004,-
1050,PRTG,Portage Biotech Inc.,11.47M,0.54%,189293,-
1051,SYRA,Syra Health Corp.,11.37M,-5.85%,128120,5.71M
1052,CHEK,Check-Cap Ltd.,11.23M,4.71%,5267,-
1053,BTTX,"Better Therapeutics, Inc.",10.96M,-0.05%,1101729,-
1054,NVOS,"Novo Integrated Sciences, Inc.",10.80M,2.57%,350962,13.04M
1055,ABVC,"ABVC BioPharma, Inc.",10.78M,3.28%,59044,739.26K
1056,BCDA,"BioCardia, Inc.",10.75M,-9.49%,4561958,570.00K
1057,OSA,"ProSomnus, Inc.",10.65M,1.56%,12696,25.61M
1058,GENE,Genetic Technologies Limited,10.39M,-4.81%,15776,5.78M
1059,TRVN,"Trevena, Inc.",10.35M,-0.69%,66875,3.21M
1060,ONVO,"Organovo Holdings, Inc.",10.24M,-,20064,242.00K
1061,CVKD,"Cadrenal Therapeutics, Inc.",10.16M,-9.33%,207485,-
1062,GHSI,"Guardion Health Sciences, Inc.",10.10M,0.64%,5554,12.04M
1063,VCNX,"Vaccinex, Inc.",9.97M,-1.16%,25028,795.00K
1064,INBS,Intelligent Bio Solutions Inc.,9.82M,2.42%,52162,2.88M
1065,HEPA,"Hepion Pharmaceuticals, Inc.",9.72M,-2.68%,28722,-
1066,EIGR,"Eiger BioPharmaceuticals, Inc.",9.62M,-12.59%,12516,14.67M
1067,AEZS,Aeterna Zentaris Inc.,9.40M,14.21%,204728,6.86M
1068,IMNN,"Imunon, Inc.",9.30M,-3.12%,44495,125.00K
1069,CMMB,Chemomab Therapeutics Ltd.,9.28M,4.85%,196616,-
1070,APDN,"Applied DNA Sciences, Inc.",9.23M,-,86600,9.00M
1071,BNOX,Bionomics Limited,9.22M,-7.02%,104221,15.21K
1072,FWBI,"First Wave BioPharma, Inc.",9.17M,-3.24%,70970,-
1073,FLGC,Flora Growth Corp.,9.03M,-4.09%,50025,70.37M
